date,PV,GHI,CGHI,COSZ
2021-03-01 16:00:00,0.0006010016694490818,35.29749999999999,305.00891666666666,0.356
2021-03-01 17:00:00,0.0,8.625000000000002,116.59383333333336,0.171
2021-03-01 18:00:00,0.0,0.2834166666666667,6.947583333333334,0.0
2021-03-02 07:00:00,0.0066110183639399005,17.933583333333335,38.86366666666667,0.072
2021-03-02 08:00:00,0.043272120200333886,75.11708333333334,189.7363333333333,0.268
2021-03-02 09:00:00,0.12020033388981635,155.75275,367.6639166666667,0.44
2021-03-02 10:00:00,0.14484140233722873,237.6155833333333,531.86125,0.5760000000000001
2021-03-02 11:00:00,0.161669449081803,362.766,671.3256666666666,0.6679999999999999
2021-03-02 12:00:00,0.20614357262103503,302.25891666666666,721.8513333333334,0.708
2021-03-02 13:00:00,0.15626043405676127,344.49600000000004,705.6935,0.695
2021-03-02 14:00:00,0.2043405676126878,393.903,624.3090000000001,0.63
2021-03-02 15:00:00,0.2181636060100167,441.7603333333333,485.587,0.516
2021-03-02 16:00:00,0.19893155258764608,306.6965,306.6965,0.361
2021-03-02 17:00:00,0.06490818030050083,118.845,118.845,0.175
2021-03-02 18:00:00,0.0018030050083472455,7.78325,7.78325,0.0
2021-03-03 07:00:00,0.019232053422370617,38.47883333333333,47.87966666666667,0.08
2021-03-03 08:00:00,0.11419031719532555,181.7573333333333,214.89441666666664,0.275
2021-03-03 09:00:00,0.22657762938230383,397.2435,404.35175,0.447
2021-03-03 10:00:00,0.30831385642737896,384.46975,569.0737499999999,0.583
2021-03-03 11:00:00,0.316126878130217,410.9986666666666,689.1126666666668,0.674
2021-03-03 12:00:00,0.3491819699499165,441.3826666666666,739.3380000000001,0.713
2021-03-03 13:00:00,0.3401669449081803,437.6758333333334,721.8874166666666,0.6990000000000001
2021-03-03 14:00:00,0.2470116861435726,362.54675,637.7674166666667,0.633
2021-03-03 15:00:00,0.22297161936560933,310.61825,496.3696666666667,0.518
2021-03-03 16:00:00,0.11178631051752921,196.86625,313.95233333333334,0.362
2021-03-03 17:00:00,0.035459098497495824,75.29616666666666,122.2855833333333,0.176
2021-03-03 18:00:00,0.002404006677796327,4.38,8.127,0.0
2021-03-04 07:00:00,0.009015025041736227,27.69716666666666,51.623916666666666,0.084
2021-03-04 08:00:00,0.05168614357262103,83.294,223.69450000000003,0.28
2021-03-04 09:00:00,0.10457429048414023,164.75158333333334,416.92325,0.451
2021-03-04 10:00:00,0.15025041736227046,240.73033333333333,569.1735833333333,0.5870000000000001
